CONCEPT_CD_DXCARENUM	CONCEPT_CD_PMSI	value
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	4.00708159117556
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	6.5860954299812
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	4.96343985171748
DXC|RESULTAT|NUM:1144081	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	2.03750978837425
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	5.5849893401917
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	8.61597270228629
DXC|RESULTAT|NUM:1143800	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	2.69801847749101
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	5.52936237675848
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	3.34084127333746
DXC|RESULTAT|NUM:1089173	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	4.55369605295412
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	2.95081168670274
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	2.91576086791339
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	12.5508429563469
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	4.722494089607
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	5.7997237787771
DXC|RESULTAT|NUM:1089172	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	6.26767328525355
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	4.65471347988404
DXC|RESULTAT|NUM:1146550	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	2.72790533390417
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	11.3898568757025
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	8.80040322615131
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|A02.0	8.22156042843203
DXC|RESULTAT|NUM:1089175	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	4.25213930171536
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	2.3216208852236
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	2.76295924159877
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	2.25089575319586
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	2.03464075249273
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	3.5172084542441
DXC|RESULTAT|NUM:1089173	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	2.95709191318814
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	3.8453332170866
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	3.13283734855779
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A02.1	2.45742094389009
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	5.32786744675102
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	5.35955735220836
DXC|RESULTAT|NUM:1144082	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	3.37663978610438
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	2.27228143368631
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	2.44224004668015
DXC|RESULTAT|NUM:1089172	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	3.7478663036039
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	5.31421447523744
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	2.07170293001103
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	15.6671546858711
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	2.25208127852636
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	3.92806859595743
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	3.84948033687028
DXC|RESULTAT|NUM:1144081	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	3.53091495389086
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	3.79118903106343
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	13.9778748525428
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	2.43172390971607
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	2.43387744313787
DXC|RESULTAT|NUM:1143800	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	3.54160545417191
DXC|RESULTAT|NUM:1089173	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	2.77452175198661
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	2.04266703368455
DXC|RESULTAT|NUM:1118687	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	16.8451145445501
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A04.5	9.29289276372817
DXC|RESULTAT|NUM:900631	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.31346189092873
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.57919278097958
DXC|RESULTAT|NUM:814139	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	4.45392262981088
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	10.7102037241163
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	6.23576035833345
DXC|RESULTAT|NUM:1118687	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.05223776546396
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	6.42502012388439
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	5.63816750704382
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.42753881321483
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	6.53641954435055
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	5.57565772938932
DXC|RESULTAT|NUM:1089175	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.14022291718971
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	6.25883116030375
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	4.74935309626705
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	6.53490743815278
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	4.5048818650109
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	3.14513987470737
DXC|RESULTAT|NUM:1143842	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	3.70350383529597
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.51924901260561
DXC|RESULTAT|NUM:1144081	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.12757533657827
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	12.7648069309792
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.02740540095883
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	4.60596366906089
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	3.42543793658664
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	7.77391480702341
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.44008162452852
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	4.94927252061439
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|A04.7	2.30227009833706
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	2.92421874382204
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	4.37204326666872
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	4.57916845477969
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	4.23891662581364
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	2.25855745239936
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	4.00646825521066
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	2.01792058166985
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	5.64469242680297
DXC|RESULTAT|NUM:1144081	PMSI:DIAGNOSTIC-ICD10CHU|A05.8	3.25389327763849
DXC|RESULTAT|NUM:1143800	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	2.05287670438146
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	5.93576668485635
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	3.5884936006445
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	5.16584517347586
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	3.04965218974592
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	3.08414485440008
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	5.39919091019046
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	4.76939900175429
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	3.3651631311012
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	5.19106167952982
DXC|RESULTAT|NUM:1089173	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	2.5932149565646
DXC|RESULTAT|NUM:1089172	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	3.53478447307084
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	4.6342186354871
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	4.78781371622433
DXC|RESULTAT|NUM:1144081	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	2.49733661789334
DXC|RESULTAT|NUM:1146550	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	2.33519909697745
DXC|RESULTAT|NUM:1143990	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	2.62916590186966
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	2.10944891080065
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	4.09170137188993
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	4.10923949536244
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	2.72270320282565
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	2.96487288868585
DXC|RESULTAT|NUM:1118682	PMSI:DIAGNOSTIC-ICD10CHU|A05.9	3.59003561430632
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	3.0842706994709
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	5.86210169325306
DXC|RESULTAT|NUM:1144081	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	7.94321775463745
DXC|RESULTAT|NUM:1013455	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	2.75363732936874
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	2.19829901927263
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	4.86717670742532
DXC|RESULTAT|NUM:1118682	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	4.51986374973646
DXC|RESULTAT|NUM:1089173	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	3.32008884381216
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	5.29980132203744
DXC|RESULTAT|NUM:1143842	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	3.91008560706096
DXC|RESULTAT|NUM:1144082	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	10.2802747865876
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	4.06834481284558
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	11.7369011620656
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	5.39193525451312
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	12.5729626169098
DXC|RESULTAT|NUM:1143800	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	7.13791025924597
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	7.23747459422431
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	12.4349457973934
DXC|RESULTAT|NUM:1089172	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	4.48085504331454
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	3.00459819362292
DXC|RESULTAT|NUM:1118687	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	4.27076107350606
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	7.11388874852986
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	9.08947422232297
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	14.1284158567184
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	20.5476157573677
DXC|RESULTAT|NUM:1013454	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	4.05625257738006
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	5.1979771847211
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	2.96201684229815
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	4.83213152282756
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	11.8509260566739
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	4.46027873590014
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|A08.0	11.627057080964
DXC|RESULTAT|NUM:1158416	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	4.04986206904475
DXC|RESULTAT|NUM:1158436	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	3.12998799338609
DXC|RESULTAT|NUM:1158418	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	3.71954633915307
DXC|RESULTAT|NUM:1158404	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	2.5742212959098
DXC|RESULTAT|NUM:1158437	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	6.12750008837954
DXC|RESULTAT|NUM:1158403	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	4.2561952424697
DXC|RESULTAT|NUM:1158417	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	4.83926600234713
DXC|RESULTAT|NUM:1158429	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	2.60025973572934
DXC|RESULTAT|NUM:1158428	PMSI:DIAGNOSTIC-ICD10CHU|A08.1	2.93615191826169
DXC|RESULTAT|NUM:1158435	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.39281385396309
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	3.22935078157186
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.51556473555233
DXC|RESULTAT|NUM:1158419	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.24649714119896
DXC|RESULTAT|NUM:1158437	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	4.19403341756412
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	3.18725403840549
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	6.37346210604353
DXC|RESULTAT|NUM:1160946	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	9.08879669260032
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	5.65419742367251
DXC|RESULTAT|NUM:1158418	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.95766405537434
DXC|RESULTAT|NUM:1143800	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.04577520755281
DXC|RESULTAT|NUM:1118687	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.05072823680672
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	3.3188861194548
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.67213601069721
DXC|RESULTAT|NUM:1158439	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.04676829338036
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.11152807286743
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	5.16153453644809
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	9.90950237829534
DXC|RESULTAT|NUM:1118682	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.09609429258196
DXC|RESULTAT|NUM:1158436	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	2.15117544463718
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	4.46681791405773
DXC|RESULTAT|NUM:1144082	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	3.3907544596884
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	3.57354079167939
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A08.2	4.31581216696624
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	4.22893050135521
DXC|RESULTAT|NUM:1158419	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.32258832295014
DXC|RESULTAT|NUM:1160947	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.05051032081066
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.30376966213994
DXC|RESULTAT|NUM:1158415	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.06352104764526
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.23548626310676
DXC|RESULTAT|NUM:1158422	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.89336852738003
DXC|RESULTAT|NUM:1158426	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.49652581180713
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.05483169728574
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	6.53946125247989
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.99733205959062
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	3.99184705236265
DXC|RESULTAT|NUM:1158440	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.52350568336048
DXC|RESULTAT|NUM:1158429	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.10544940635737
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	6.94836987995205
DXC|RESULTAT|NUM:1158435	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	3.3752868788711
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	3.31870386513293
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	4.42773380481523
DXC|RESULTAT|NUM:1013454	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.0703514065235
DXC|RESULTAT|NUM:1158417	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	4.50511147282836
DXC|RESULTAT|NUM:1160946	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	5.94350248928596
DXC|RESULTAT|NUM:1144082	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.51698242864474
DXC|RESULTAT|NUM:1158423	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	3.2364421392227
DXC|RESULTAT|NUM:1158416	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	5.33142668180694
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.74381113848642
DXC|RESULTAT|NUM:1158403	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	3.97212198280428
DXC|RESULTAT|NUM:1158437	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	6.01660677283671
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|A08.3	2.68654292357192
DXC|RESULTAT|NUM:1144081	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	6.71727454470556
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	7.79386307731117
DXC|RESULTAT|NUM:1089173	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	2.99288953259529
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	4.62112771470834
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	6.08682831546176
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	4.13758269975427
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	2.25407165842325
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	5.38937597304564
DXC|RESULTAT|NUM:1118687	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	4.23828333164422
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	15.284326650634
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	9.11219926818677
DXC|RESULTAT|NUM:1089172	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	5.05266823003539
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	9.66194360779856
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	2.98174920655679
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	8.3336871960229
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	4.29680552157271
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	14.3065249993225
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	2.4070353086004
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	11.5575078763927
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	13.0369802196631
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	4.4339539118596
DXC|RESULTAT|NUM:1118682	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	5.54190666144094
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	4.29701127994575
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	5.34926094282714
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	5.22257002634765
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	7.42196408748089
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	3.36332855637245
DXC|RESULTAT|NUM:1143800	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	6.83950399125765
DXC|RESULTAT|NUM:1144082	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	5.73142111669068
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|A08.4	17.1202616872518
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	3.11856891431671
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	3.69074445642327
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	3.74079888582713
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	6.61969886176958
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	2.38935345997363
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	3.06988870059835
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	3.27355941262745
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	2.22315575443566
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	5.28662611625682
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	2.24633019772362
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	2.62295650592375
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	5.98770325010033
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|A09.0	7.15808113520033
